# Metadata: depth=2750, lmax=18
# -------------------------------------------------
,lon1,lat1,GLAD-M35,SEMUCB-WM1,SPiRaL-1.4,TX2019slab,Cluster,resp_C0,resp_C1,resp_C2
84,171.8830323534313,40.04032934176313,0.5692396204682117,-0.0708081377073434,0.2709021180514829,0.0176704465695997,2,0.00021312095535134813,0.050802457541608184,0.9489844215030406
85,174.95440634809862,37.16004220478954,0.3900330417533436,-0.3455283237344963,-0.0937621306348864,-0.0643883390354381,2,0.004609838856989909,0.1656874134283133,0.829702747714697
86,177.6406185690461,34.376819941611124,0.0300009239885038,-0.3935015744335938,-0.2277759641480839,-0.1404359213568318,2,0.019978982550964416,0.47241439345901903,0.5076066239900167
87,-83.84337068860769,59.161927575302485,0.8778996293727086,0.5611274403616523,-0.101341122224945,0.4287697203191898,2,4.787820512853778e-06,0.014966836675740182,0.985028375503747
88,-76.98479595377724,59.763461172892,0.7047303124209485,0.6855367138059005,0.0002638002155503,0.4944417147752192,2,2.1989298418298534e-06,0.013375345644234355,0.9866224554259239
89,-69.52474729411367,59.9993016074299,0.6031443523245905,0.7958413662747157,0.2789799437336507,0.6378192774414108,2,6.422159672717462e-07,0.008780320708822799,0.99121903707521
90,-61.66003262923578,59.790094692779775,0.5086287657530326,0.6759802846372799,0.7519249082881013,0.7061717176051496,2,9.799181720565612e-07,0.014212097728763393,0.9857869223530644
91,-53.66663386741256,59.081212497560706,0.4660717289339017,0.3525772540862288,1.0791228769956374,0.5467231920205035,2,8.35721076733117e-06,0.0433554015205963,0.9566362412686362
92,-45.84824886720393,57.85621548007871,0.388162854520341,-0.0898997981079481,1.014410144372524,0.1643960509499593,2,0.00017310696704129976,0.09736891561755044,0.9024579774154085
93,-38.47118516225112,56.1414441683991,0.3016058163674706,-0.2855712122328738,0.7508520445590943,-0.1206911096850115,2,0.0008864398176140437,0.15324811445920686,0.845865445723179
94,-31.717474411461005,53.99999999999999,0.2184302935743032,-0.4126755511390013,0.6626032023730426,-0.0742101530167637,2,0.0031375082761306056,0.19635030681288762,0.800512184910982
95,-25.673272648945545,51.518728441342056,0.0746085240634152,-0.414303447093813,0.6243229856933246,0.0866342635970005,2,0.005667625082760163,0.27201579108400953,0.7223165838332304
96,-20.345807614338355,48.79382394997177,-0.1379536298650036,-0.4958356158609053,0.20505051820497,-8.592983327000356e-05,2,0.024230244758623006,0.477575308932648,0.4981944463087289
97,-15.69135581695025,45.91906203857067,-0.3667636013618435,-0.6442555983827511,-0.4892762601599125,-0.3666845433301517,1,0.15053001084564194,0.7876497844440735,0.06182020471028436
98,-11.640723136770607,42.97806765862786,-0.5353119678798519,-0.7619593780203342,-1.0562334276513272,-0.7283239115680906,1,0.35174266821624933,0.6469615801770171,0.0012957516067333447
99,-8.116967646568709,40.04032934176313,-0.6305273353589289,-0.7574533590655484,-1.0715790819471749,-0.8284059271206429,1,0.38457635974257065,0.6148659627871141,0.0005576774703150568
100,-5.0455936519014095,37.16004220478954,-0.7797390189976077,-0.7823803831604687,-0.7443587357232018,-0.7454336531065484,1,0.3877229752433919,0.6108376268323472,0.0014393979242607658
101,-2.359381430953886,34.376819941611124,-1.027975526661629,-0.8380688390389797,-0.5306458921481281,-0.6656842954660062,1,0.46277253991082246,0.5363335890697363,0.0008938710194414356
102,-96.15662931139232,59.161927575302485,0.8603778140809744,0.7423823506835924,-0.1105021737209001,0.3394830675919118,2,1.6652561842297607e-06,0.017825076009541453,0.9821732587342741
103,-103.01520404622276,59.763461172892,0.7207223518361082,0.9567197105005594,-0.1770960323516947,0.255151508337682,2,7.928475329420364e-07,0.029360034833111868,0.970639172319355
104,-110.47525270588635,59.9993016074299,0.5865963719205165,0.9566837649281064,-0.2196868045454954,0.1924126850541243,2,1.4347148619196339e-06,0.0477399863793059,0.952258578905832
105,-118.33996737076421,59.790094692779775,0.3437196228933616,0.6897871722166329,-0.1457103324772701,0.1400513530040791,2,1.2166509029398405e-05,0.08207758881089557,0.9179102446800751
106,-126.33336613258746,59.081212497560706,0.2123015842542741,0.3592813000779029,0.0174035565270267,0.2123957263422272,2,8.110628962283305e-05,0.09240825986524549,0.9075106338451318
107,-134.15175113279608,57.85621548007871,0.4909994784903521,0.2576609841910005,0.0245984614132803,0.3957409670315449,2,5.600546837521137e-05,0.03453006859378536,0.9654139259378395
108,-141.52881483774888,56.1414441683991,1.2260561221680717,0.43629602909594,-0.0946469904489749,0.6213084056733439,2,5.771765673619602e-06,0.006691356172600874,0.9933028720617255
109,-148.282525588539,53.99999999999999,1.6866485110460243,0.7297775429473459,-0.046424630417176,0.6795367814507964,2,5.633811713825985e-07,0.0034735320744329703,0.9965259045443958
110,-154.32672735105447,51.518728441342056,1.6291231034688187,0.8635230798687359,0.3300618814129655,0.6079518190715549,2,4.8872307811059654e-08,0.0015733698584156164,0.9984265812692765
111,-159.65419238566164,48.79382394997177,1.0914289213313144,0.8145421430966453,0.8677991360905275,0.586030546018396,2,3.522376840185306e-08,0.002562244002788203,0.9974377207734434
112,-164.30864418304978,45.91906203857067,0.7440933064800321,0.7014865028305426,1.0002083617769038,0.6705885084662723,2,2.47772375684924e-07,0.008426887897410763,0.9915728643302134
113,-168.3592768632294,42.97806765862786,0.7453790366163036,0.5354728886164188,0.7217858367571265,0.7267412892292343,2,1.3358365581298853e-06,0.007492136873690462,0.9925065272897514
114,-171.8830323534313,40.04032934176313,0.7760933106395391,0.2648458071464267,0.217885544765602,0.605864628342518,2,1.594495022407581e-05,0.010308474709436861,0.989675580340339
115,-174.95440634809862,37.16004220478954,0.4989244280999654,-0.0094741427641935,-0.0345596343728415,0.3534929968070009,2,0.0003169638916015908,0.04750704217131191,0.9521759939370865
116,-177.6406185690461,34.376819941611124,0.0211274304172965,-0.254615024803768,-0.0306142870864382,0.0580268686610129,2,0.006140607909931199,0.30270649258018145,0.6911528995098872
117,-93.44365473521951,55.5522456067903,1.1473822682303143,0.6555048648733738,-0.1872634789054367,0.5236574133957036,2,2.296893047438499e-06,0.010297696450724527,0.9897000066562279
118,-96.61875877204994,52.548013911480844,1.2655013510288289,0.8888581559515021,-0.3862973070668797,0.625743164878256,2,1.0776312735165178e-06,0.012796577358338394,0.9872023450103876
119,-99.53823018668633,49.2813489417896,1.3351935519162523,1.073529733036101,-0.5444734860390832,0.6662126738530652,2,7.159444581764989e-07,0.019544986465212185,0.9804542975903299
